,0,1,2,3
28127,021677.jpg,3,left-front,0.9146806
28128,023994.jpg,5,right,0.99276638
28129,004073.jpg,7,right-rear,0.950273514
28130,011752.jpg,0,front,0.999019146
28131,023668.jpg,4,left-rear,0.972490549
28132,024868.jpg,4,left-rear,0.999990463
28133,018784.jpg,4,left-rear,0.999652863
28134,004310.jpg,3,left-front,0.975690007
28135,005994.jpg,1,rear,0.999714196
28136,004768.jpg,4,left-rear,0.994805038
28137,001085.jpg,0,front,0.998156011
28138,020769.jpg,1,rear,0.946691811
28139,021568.jpg,4,left-rear,0.999656916
28140,029219.jpg,0,front,0.9672997
28141,007625.jpg,5,right,0.945114255
28142,013836.jpg,1,rear,0.860702932
28143,022399.jpg,1,rear,0.999608338
28144,018851.jpg,0,front,0.997956872
28145,031443.jpg,3,left-front,0.991684079
28146,030382.jpg,4,left-rear,0.999837995
28147,028846.jpg,2,left,0.99981302
28148,008108.jpg,4,left-rear,0.999069989
28149,030497.jpg,0,front,0.918443978
28150,002498.jpg,4,left-rear,0.988544762
28151,005854.jpg,6,right-front,0.999868393
28152,035560.jpg,3,left-front,0.995161474
28153,014283.jpg,2,left,0.585994124
28154,021003.jpg,0,front,0.454039514
28155,001451.jpg,4,left-rear,0.999017835
28156,007356.jpg,4,left-rear,0.435345769
28157,026721.jpg,3,left-front,0.993477821
28158,011173.jpg,6,right-front,0.997086346
28159,035623.jpg,4,left-rear,0.99918431
28160,007777.jpg,6,right-front,0.860756218
28161,016129.jpg,5,right,0.999284089
28162,035724.jpg,2,left,0.998244405
28163,021403.jpg,3,left-front,0.995621026
28164,007853.jpg,0,front,0.677344024
28165,006108.jpg,6,right-front,0.952674329
28166,003817.jpg,6,right-front,0.941489458
28167,002324.jpg,0,front,0.994517744
28168,010221.jpg,1,rear,0.62808013
28169,013575.jpg,1,rear,0.741412044
28170,015829.jpg,4,left-rear,0.704900801
28171,020728.jpg,3,left-front,0.867853522
28172,035137.jpg,0,front,0.918288648
28173,004422.jpg,0,front,0.999402642
28174,004825.jpg,4,left-rear,0.999611914
28175,021520.jpg,1,rear,0.996445954
28176,010150.jpg,1,rear,0.949213088
28177,022401.jpg,6,right-front,0.999554694
28178,029860.jpg,4,left-rear,0.85057646
28179,021289.jpg,2,left,0.999299884
28180,029202.jpg,4,left-rear,0.999834657
28181,003538.jpg,3,left-front,0.963561475
28182,036697.jpg,0,front,0.980526567
28183,021032.jpg,0,front,0.678977847
28184,010072.jpg,1,rear,0.986555338
28185,021693.jpg,3,left-front,0.978343308
28186,013432.jpg,6,right-front,0.997645915
28187,019578.jpg,1,rear,0.983213663
28188,013682.jpg,1,rear,0.862423241
28189,027734.jpg,1,rear,0.999385357
28190,035408.jpg,3,left-front,0.998031557
28191,013326.jpg,4,left-rear,0.992913663
28192,028902.jpg,1,rear,0.99967289
28193,000387.jpg,4,left-rear,0.972208619
28194,030596.jpg,4,left-rear,0.997881114
28195,002483.jpg,3,left-front,0.89344883
28196,033119.jpg,3,left-front,0.994519413
28197,022039.jpg,2,left,0.792333245
28198,003282.jpg,4,left-rear,0.999273717
28199,018721.jpg,6,right-front,0.997571051
28200,036619.jpg,2,left,0.999825895
28201,018776.jpg,4,left-rear,0.999538183
28202,011556.jpg,3,left-front,0.974401295
28203,015513.jpg,3,left-front,0.661711216
28204,009249.jpg,4,left-rear,0.942192972
28205,036496.jpg,5,right,0.906366944
28206,034711.jpg,4,left-rear,0.957274318
28207,023632.jpg,0,front,0.998874128
28208,017036.jpg,1,rear,0.998087347
28209,017562.jpg,4,left-rear,0.995634496
28210,011810.jpg,2,left,0.985041201
28211,025216.jpg,4,left-rear,0.998100579
28212,035913.jpg,2,left,0.822604001
28213,032330.jpg,2,left,0.64253372
28214,027117.jpg,3,left-front,0.99756515
28215,009876.jpg,3,left-front,0.656888902
28216,007127.jpg,4,left-rear,0.999818623
28217,008201.jpg,6,right-front,0.997398615
28218,020088.jpg,4,left-rear,0.74185586
28219,002217.jpg,1,rear,0.673851132
28220,000703.jpg,0,front,0.650406599
28221,027163.jpg,0,front,0.993394077
28222,031013.jpg,6,right-front,0.540434241
28223,035458.jpg,1,rear,0.999213219
28224,001945.jpg,1,rear,0.999699473
28225,012396.jpg,2,left,0.997168839
28226,035260.jpg,1,rear,0.871721029
28227,030651.jpg,1,rear,0.962582827
28228,001835.jpg,4,left-rear,0.997122228
28229,035799.jpg,4,left-rear,0.974953949
28230,033140.jpg,6,right-front,0.995754123
28231,025955.jpg,6,right-front,0.999962568
28232,033611.jpg,4,left-rear,0.987814903
28233,036317.jpg,6,right-front,0.998859644
28234,022749.jpg,2,left,0.995956719
28235,026436.jpg,5,right,0.975284815
28236,006591.jpg,4,left-rear,0.986270249
28237,021950.jpg,7,right-rear,0.97596699
28238,010726.jpg,4,left-rear,0.971497297
28239,022390.jpg,3,left-front,0.897689998
28240,017885.jpg,6,right-front,0.965896785
28241,033866.jpg,6,right-front,0.999857545
28242,006460.jpg,1,rear,0.995288253
28243,010216.jpg,0,front,0.962455928
28244,017301.jpg,4,left-rear,0.913265169
28245,021640.jpg,6,right-front,0.999561369
28246,005593.jpg,2,left,0.999276102
28247,022757.jpg,3,left-front,0.998068154
28248,015250.jpg,3,left-front,0.999777019
28249,003802.jpg,6,right-front,0.907126904
28250,028119.jpg,1,rear,0.780251443
28251,025152.jpg,1,rear,0.997372508
28252,017842.jpg,2,left,0.903372347
28253,005442.jpg,1,rear,0.999848485
28254,022164.jpg,0,front,0.998403609
28255,026665.jpg,2,left,0.999185383
28256,013406.jpg,1,rear,0.999611676
28257,011496.jpg,1,rear,0.999500036
28258,013944.jpg,6,right-front,0.999752581
28259,020325.jpg,4,left-rear,0.962445557
28260,026351.jpg,4,left-rear,0.999061406
28261,003187.jpg,0,front,0.991985917
28262,005277.jpg,4,left-rear,0.944115937
28263,021310.jpg,1,rear,0.999933243
28264,015515.jpg,5,right,0.415835053
28265,007708.jpg,0,front,0.814244807
28266,031815.jpg,6,right-front,0.648075819
28267,035811.jpg,3,left-front,0.93926084
28268,033181.jpg,0,front,0.999907255
28269,027138.jpg,4,left-rear,0.977587759
28270,021207.jpg,5,right,0.263283074
28271,006389.jpg,2,left,0.976205409
28272,007250.jpg,3,left-front,0.442044139
28273,000144.jpg,0,front,0.84142375
28274,025334.jpg,0,front,0.997680008
28275,005393.jpg,2,left,0.999962211
28276,021756.jpg,3,left-front,0.994693339
28277,036086.jpg,1,rear,0.612243176
28278,028882.jpg,0,front,0.999707878
28279,034142.jpg,3,left-front,0.999613464
28280,016605.jpg,3,left-front,0.976784647
28281,005946.jpg,6,right-front,0.862559736
28282,004191.jpg,1,rear,0.798682868
28283,033682.jpg,4,left-rear,0.999603331
28284,032570.jpg,6,right-front,0.99892199
28285,015681.jpg,4,left-rear,0.696161985
28286,008211.jpg,5,right,0.973552942
28287,009968.jpg,0,front,0.999548256
28288,031603.jpg,3,left-front,0.674920559
28289,029387.jpg,1,rear,0.452419281
28290,006782.jpg,0,front,0.999967337
28291,023375.jpg,3,left-front,0.998845458
28292,006787.jpg,2,left,0.999370992
28293,015527.jpg,1,rear,0.729729593
28294,017565.jpg,0,front,0.986960173
28295,022725.jpg,0,front,0.984712481
28296,015430.jpg,2,left,0.999858618
28297,014378.jpg,0,front,0.849947751
28298,013599.jpg,3,left-front,0.556029916
28299,031525.jpg,4,left-rear,0.471677929
28300,022791.jpg,6,right-front,0.989682257
28301,027816.jpg,2,left,0.999318123
28302,000609.jpg,3,left-front,0.976244807
28303,013596.jpg,0,front,0.995341539
28304,024056.jpg,0,front,0.964630365
28305,001280.jpg,2,left,0.999948263
28306,006909.jpg,4,left-rear,0.998653889
28307,033559.jpg,1,rear,0.999787033
28308,034766.jpg,3,left-front,0.998061001
28309,015575.jpg,4,left-rear,0.999260843
28310,001252.jpg,7,right-rear,0.877142251
28311,016377.jpg,4,left-rear,0.998823822
28312,035231.jpg,0,front,0.981609523
28313,009417.jpg,2,left,0.999286473
28314,015270.jpg,3,left-front,0.739501476
28315,010757.jpg,5,right,0.931514025
28316,028259.jpg,2,left,0.955280125
28317,014922.jpg,1,rear,0.983217716
28318,001607.jpg,0,front,0.999938607
28319,026645.jpg,4,left-rear,0.999499083
28320,020530.jpg,3,left-front,0.739408314
28321,006335.jpg,0,front,0.973992169
28322,028596.jpg,4,left-rear,0.999771416
28323,036930.jpg,6,right-front,0.965182781
28324,019009.jpg,1,rear,0.993481517
28325,017904.jpg,4,left-rear,0.999013186
28326,020642.jpg,3,left-front,0.969243109
28327,036738.jpg,5,right,0.974844575
28328,030239.jpg,6,right-front,0.995506167
28329,022997.jpg,4,left-rear,0.485457361
28330,031844.jpg,0,front,0.999137759
28331,001924.jpg,4,left-rear,0.997604549
28332,035813.jpg,3,left-front,0.897116959
28333,009107.jpg,3,left-front,0.998452902
28334,012505.jpg,3,left-front,0.996594608
28335,027369.jpg,7,right-rear,0.994062126
28336,028054.jpg,4,left-rear,0.999735534
28337,019472.jpg,4,left-rear,0.999991894
28338,024070.jpg,0,front,0.995325685
28339,028058.jpg,7,right-rear,0.893774569
28340,004819.jpg,3,left-front,0.999940157
28341,002444.jpg,0,front,0.683938682
28342,011926.jpg,2,left,0.658937335
28343,035973.jpg,1,rear,0.99635005
28344,000668.jpg,6,right-front,0.999930263
28345,027207.jpg,4,left-rear,0.998565137
28346,009885.jpg,0,front,0.97835058
28347,013364.jpg,0,front,0.999858975
28348,025758.jpg,0,front,0.999157071
28349,027880.jpg,0,front,0.508075774
28350,035394.jpg,4,left-rear,0.999832392
28351,025141.jpg,2,left,0.999574006
28352,011223.jpg,6,right-front,0.797899187
28353,021322.jpg,4,left-rear,0.938983679
28354,019016.jpg,0,front,0.994664073
28355,003024.jpg,1,rear,0.999964237
28356,017251.jpg,3,left-front,0.997994423
28357,029181.jpg,0,front,0.969867826
28358,014984.jpg,4,left-rear,0.954396844
28359,035790.jpg,4,left-rear,0.999987721
28360,017745.jpg,3,left-front,0.887685657
28361,022362.jpg,0,front,0.563706875
28362,001012.jpg,2,left,0.994581878
28363,027715.jpg,4,left-rear,0.998802066
28364,010662.jpg,6,right-front,0.999923468
28365,033517.jpg,4,left-rear,0.594938695
28366,032552.jpg,3,left-front,0.893104494
28367,024932.jpg,1,rear,0.835936844
28368,034177.jpg,6,right-front,0.815053165
28369,004721.jpg,6,right-front,0.997155786
28370,007021.jpg,4,left-rear,0.68797034
28371,012433.jpg,3,left-front,0.994036317
28372,005459.jpg,4,left-rear,0.999937534
28373,004220.jpg,6,right-front,0.991521239
28374,019742.jpg,0,front,0.999750793
28375,007407.jpg,3,left-front,0.999806821
28376,035994.jpg,4,left-rear,0.998673677
28377,036190.jpg,4,left-rear,0.993182838
28378,024209.jpg,0,front,0.984487236
28379,028826.jpg,1,rear,0.999934435
28380,014570.jpg,6,right-front,0.969862103
28381,019450.jpg,5,right,0.544870973
28382,034393.jpg,6,right-front,0.763699651
28383,035922.jpg,1,rear,0.583196461
28384,023926.jpg,0,front,0.960388005
28385,014980.jpg,3,left-front,0.847897708
28386,020945.jpg,2,left,0.983988941
28387,032859.jpg,0,front,0.998618245
28388,026475.jpg,2,left,0.998725474
28389,033059.jpg,1,rear,0.999527693
28390,006733.jpg,1,rear,0.999617696
28391,000764.jpg,4,left-rear,0.999915242
28392,030704.jpg,1,rear,0.99871695
28393,002752.jpg,0,front,0.771925509
28394,009292.jpg,6,right-front,0.999948502
28395,023797.jpg,6,right-front,0.959714234
28396,000129.jpg,1,rear,0.999993443
28397,032072.jpg,4,left-rear,0.971892118
28398,012908.jpg,0,front,0.991285861
28399,003985.jpg,3,left-front,0.80753988
28400,030618.jpg,0,front,0.999017
28401,032701.jpg,4,left-rear,0.648561299
28402,023507.jpg,7,right-rear,0.89784193
28403,016044.jpg,4,left-rear,0.999788821
28404,022862.jpg,1,rear,0.999179661
28405,027870.jpg,0,front,0.99901247
28406,021442.jpg,4,left-rear,0.966703236
28407,007026.jpg,7,right-rear,0.93638438
28408,021650.jpg,1,rear,0.767983794
28409,006790.jpg,0,front,0.912537336
28410,022677.jpg,4,left-rear,0.993793845
28411,000584.jpg,0,front,0.999071598
28412,008062.jpg,1,rear,0.999105155
28413,000825.jpg,6,right-front,0.999539614
28414,001093.jpg,4,left-rear,0.994135618
28415,007406.jpg,4,left-rear,0.974241376
28416,034789.jpg,3,left-front,0.91576153
28417,016360.jpg,6,right-front,0.999797642
28418,031295.jpg,4,left-rear,0.991004348
28419,014330.jpg,4,left-rear,0.999983072
28420,023629.jpg,0,front,0.872274578
28421,008809.jpg,1,rear,0.999955416
28422,032135.jpg,6,right-front,0.996163964
28423,011114.jpg,3,left-front,0.953131974
28424,006233.jpg,0,front,0.979510009
28425,021849.jpg,6,right-front,0.998548925
28426,036321.jpg,6,right-front,0.890486777
28427,016761.jpg,5,right,0.99964118
28428,006048.jpg,4,left-rear,0.999832511
28429,001203.jpg,1,rear,0.596672654
28430,031334.jpg,6,right-front,0.789279997
28431,000372.jpg,2,left,0.477901667
28432,010333.jpg,0,front,0.643579483
28433,007814.jpg,3,left-front,0.945959926
28434,013344.jpg,1,rear,0.440368176
28435,029896.jpg,4,left-rear,0.982124686
28436,000848.jpg,5,right,0.875919759
28437,003130.jpg,1,rear,0.878895283
28438,015038.jpg,3,left-front,0.336771518
28439,016555.jpg,6,right-front,0.99609524
28440,012325.jpg,6,right-front,0.994495571
28441,027070.jpg,3,left-front,0.993109226
28442,002776.jpg,4,left-rear,0.991486907
28443,024406.jpg,3,left-front,0.999747097
28444,019705.jpg,7,right-rear,0.821384788
28445,012156.jpg,0,front,0.97965163
28446,005359.jpg,0,front,0.999514937
28447,030477.jpg,3,left-front,0.514202774
28448,014001.jpg,3,left-front,0.648884177
28449,028791.jpg,1,rear,0.999416113
28450,010680.jpg,6,right-front,0.924667776
28451,022475.jpg,6,right-front,0.999303102
28452,017942.jpg,3,left-front,0.999400854
28453,010405.jpg,1,rear,0.999960065
28454,015892.jpg,4,left-rear,0.956434548
28455,023807.jpg,2,left,0.991810501
28456,022209.jpg,2,left,0.997293055
28457,022848.jpg,4,left-rear,0.649323225
28458,022659.jpg,7,right-rear,0.957908511
28459,008525.jpg,4,left-rear,0.948870122
28460,030802.jpg,3,left-front,0.979527414
28461,015062.jpg,4,left-rear,0.999639392
28462,034942.jpg,6,right-front,0.882446051
28463,021159.jpg,6,right-front,0.611584246
28464,025880.jpg,4,left-rear,0.997604311
28465,002372.jpg,3,left-front,0.999953508
28466,030410.jpg,5,right,0.976174593
28467,029251.jpg,6,right-front,0.99986136
28468,013466.jpg,0,front,0.926887393
28469,004255.jpg,2,left,0.952604413
28470,005750.jpg,1,rear,0.998275757
28471,003020.jpg,3,left-front,0.419109911
28472,015224.jpg,1,rear,0.998758197
28473,004493.jpg,4,left-rear,0.99297899
28474,019171.jpg,4,left-rear,0.996866167
28475,033339.jpg,3,left-front,0.994941235
28476,014897.jpg,5,right,0.998177409
28477,007213.jpg,7,right-rear,0.989296734
28478,019946.jpg,3,left-front,0.963335395
28479,028308.jpg,4,left-rear,0.709609449
28480,013117.jpg,3,left-front,0.970069826
28481,001566.jpg,4,left-rear,0.744623363
28482,033681.jpg,1,rear,0.890061617
28483,014325.jpg,2,left,0.933857739
28484,010110.jpg,4,left-rear,0.999906063
28485,030149.jpg,7,right-rear,0.674060762
28486,017485.jpg,0,front,0.967181087
28487,030625.jpg,3,left-front,0.961113811
28488,030639.jpg,3,left-front,0.997109592
28489,028196.jpg,6,right-front,0.787969708
28490,003611.jpg,3,left-front,0.751401007
28491,026471.jpg,4,left-rear,0.952233016
28492,016911.jpg,6,right-front,0.999704778
28493,001617.jpg,3,left-front,0.954780757
28494,016258.jpg,3,left-front,0.909137011
28495,003360.jpg,6,right-front,0.547177613
28496,025767.jpg,4,left-rear,0.996936321
28497,017957.jpg,0,front,0.999857783
28498,025689.jpg,6,right-front,0.99848938
28499,007292.jpg,0,front,0.998994768
28500,006485.jpg,0,front,0.853192985
28501,006696.jpg,1,rear,0.999800265
28502,030031.jpg,3,left-front,0.983401179
28503,014834.jpg,1,rear,0.999953151
28504,010227.jpg,6,right-front,0.999553382
28505,033253.jpg,1,rear,0.999361098
28506,020029.jpg,3,left-front,0.999768674
28507,033950.jpg,4,left-rear,0.983642876
28508,010182.jpg,6,right-front,0.635332823
28509,025320.jpg,4,left-rear,0.999830008
28510,010950.jpg,0,front,0.860209465
28511,017201.jpg,6,right-front,0.88537693
28512,004911.jpg,0,front,0.561355591
28513,002810.jpg,0,front,0.891934097
28514,015610.jpg,5,right,0.996248543
28515,010098.jpg,1,rear,0.999651432
28516,026077.jpg,3,left-front,0.988245368
28517,001189.jpg,1,rear,0.999966979
28518,023455.jpg,7,right-rear,0.882725716
28519,032823.jpg,0,front,0.948164225
28520,009083.jpg,2,left,0.798389375
28521,020843.jpg,3,left-front,0.999960899
28522,000894.jpg,3,left-front,0.988192499
28523,032661.jpg,6,right-front,0.999213576
28524,010503.jpg,4,left-rear,0.993279874
28525,023950.jpg,2,left,0.999566615
28526,025770.jpg,0,front,0.993802547
28527,011666.jpg,4,left-rear,0.996655583
28528,020599.jpg,4,left-rear,0.737798333
28529,020365.jpg,1,rear,0.999783456
28530,009916.jpg,4,left-rear,0.999858141
28531,011217.jpg,1,rear,0.993720293
28532,006628.jpg,4,left-rear,0.997385204
28533,021657.jpg,3,left-front,0.770887494
28534,010177.jpg,2,left,0.999910235
28535,024793.jpg,3,left-front,0.999932766
28536,017763.jpg,4,left-rear,0.990793526
28537,003044.jpg,1,rear,0.856973946
28538,035524.jpg,3,left-front,0.999891758
28539,003164.jpg,4,left-rear,0.797984898
28540,022650.jpg,1,rear,0.999991894
28541,020035.jpg,6,right-front,0.999675274
28542,033564.jpg,1,rear,0.996784329
28543,013436.jpg,7,right-rear,0.347142845
28544,022248.jpg,3,left-front,0.929414511
28545,018270.jpg,0,front,0.969812453
28546,009341.jpg,0,front,0.980004251
28547,030550.jpg,1,rear,0.999023676
28548,020602.jpg,3,left-front,0.999693513
28549,005388.jpg,3,left-front,0.940326571
28550,008570.jpg,2,left,0.934126258
28551,002490.jpg,4,left-rear,0.923238754
28552,024803.jpg,4,left-rear,0.864911795
28553,016092.jpg,3,left-front,0.99159956
28554,025667.jpg,3,left-front,0.999847651
28555,002887.jpg,4,left-rear,0.99211967
28556,008396.jpg,2,left,0.98447001
28557,034457.jpg,2,left,0.99991262
28558,031441.jpg,1,rear,0.992917418
28559,004696.jpg,1,rear,0.999697208
28560,003391.jpg,4,left-rear,0.998346806
28561,020904.jpg,4,left-rear,0.999638081
28562,007045.jpg,6,right-front,0.997703135
28563,030706.jpg,1,rear,0.997601449
28564,004831.jpg,0,front,0.857566476
28565,011036.jpg,2,left,0.660636306
28566,026320.jpg,3,left-front,0.611056149
28567,024945.jpg,4,left-rear,0.944823325
28568,007380.jpg,7,right-rear,0.562348247
28569,022223.jpg,4,left-rear,0.993747592
28570,003557.jpg,0,front,0.993424296
28571,003292.jpg,5,right,0.760160983
28572,021728.jpg,4,left-rear,0.568597138
28573,032527.jpg,6,right-front,0.591763735
28574,033888.jpg,4,left-rear,0.992930651
28575,019734.jpg,6,right-front,0.877904475
28576,033106.jpg,6,right-front,0.665502846
28577,001177.jpg,0,front,0.996132374
28578,026779.jpg,0,front,0.98307699
28579,033627.jpg,6,right-front,0.901362062
28580,027443.jpg,0,front,0.59263891
28581,027260.jpg,0,front,0.999316931
28582,021170.jpg,3,left-front,0.999233961
28583,030981.jpg,1,rear,0.999994755
28584,009746.jpg,6,right-front,0.595852256
28585,014918.jpg,4,left-rear,0.983080029
28586,024933.jpg,7,right-rear,0.962533236
28587,017705.jpg,0,front,0.98985076
28588,033671.jpg,1,rear,0.976447761
28589,034810.jpg,6,right-front,0.711602271
28590,010629.jpg,4,left-rear,0.76554364
28591,023156.jpg,3,left-front,0.937796891
28592,032158.jpg,0,front,0.999680638
28593,015345.jpg,4,left-rear,0.963394046
28594,001117.jpg,0,front,0.995062172
28595,025171.jpg,4,left-rear,0.712784052
28596,029271.jpg,2,left,0.821577668
28597,031342.jpg,3,left-front,0.998481214
28598,020610.jpg,1,rear,0.999996185
28599,009526.jpg,4,left-rear,0.997988343
28600,008320.jpg,3,left-front,0.984906495
28601,035439.jpg,4,left-rear,0.790850461
28602,022761.jpg,2,left,0.997730196
28603,020778.jpg,4,left-rear,0.999784529
28604,006844.jpg,0,front,0.592737138
28605,028578.jpg,6,right-front,0.996951938
28606,005403.jpg,2,left,0.999640942
28607,015233.jpg,3,left-front,0.473802924
28608,029582.jpg,0,front,0.998747587
28609,003516.jpg,6,right-front,0.999890089
28610,023095.jpg,1,rear,0.873945892
28611,019064.jpg,3,left-front,0.975437462
28612,024354.jpg,1,rear,0.999453723
28613,028456.jpg,1,rear,0.999785125
28614,015129.jpg,3,left-front,0.990835786
28615,010123.jpg,3,left-front,0.984297574
28616,031774.jpg,2,left,0.990644932
28617,022482.jpg,4,left-rear,0.702055097
28618,033138.jpg,6,right-front,0.777476847
28619,026137.jpg,1,rear,0.362621158
28620,002495.jpg,4,left-rear,0.999951363
28621,035081.jpg,3,left-front,0.938522398
28622,002533.jpg,4,left-rear,0.591482341
28623,008505.jpg,2,left,0.873919547
28624,006608.jpg,3,left-front,0.947284102
28625,022593.jpg,6,right-front,0.997151077
28626,007984.jpg,2,left,0.999937415
28627,002487.jpg,1,rear,0.838270724
28628,025640.jpg,3,left-front,0.51310885
28629,017972.jpg,2,left,0.999299288
28630,003388.jpg,3,left-front,0.704818845
28631,015042.jpg,5,right,0.99354279
28632,031324.jpg,3,left-front,0.993421495
28633,010569.jpg,7,right-rear,0.869681418
28634,011199.jpg,3,left-front,0.923031807
28635,007193.jpg,0,front,0.999114454
28636,003488.jpg,3,left-front,0.999205053
28637,026698.jpg,2,left,0.999970675
28638,019542.jpg,2,left,0.999732554
28639,034609.jpg,0,front,0.996931434
28640,016897.jpg,3,left-front,0.974929035
28641,002022.jpg,2,left,0.999778807
28642,011671.jpg,1,rear,0.902425885
28643,029130.jpg,0,front,0.996804953
28644,004630.jpg,1,rear,0.999760449
28645,014356.jpg,3,left-front,0.990103722
28646,034678.jpg,4,left-rear,0.461361736
28647,014003.jpg,0,front,0.9759233
28648,029037.jpg,4,left-rear,0.963935912
28649,015031.jpg,0,front,0.999134719
28650,036926.jpg,3,left-front,0.99995935
28651,009218.jpg,5,right,0.984522104
28652,027528.jpg,4,left-rear,0.95399642
28653,001395.jpg,0,front,0.999423027
28654,019392.jpg,3,left-front,0.993008375
28655,001345.jpg,0,front,0.992875338
28656,028964.jpg,5,right,0.997242093
28657,005736.jpg,3,left-front,0.603642225
28658,027891.jpg,6,right-front,0.996886671
28659,030073.jpg,0,front,0.985072315
28660,007705.jpg,5,right,0.995925307
28661,026328.jpg,1,rear,0.725817025
28662,010518.jpg,6,right-front,0.996144295
28663,010732.jpg,5,right,0.438570678
28664,005005.jpg,3,left-front,0.99943012
28665,013094.jpg,0,front,0.983894646
28666,030314.jpg,4,left-rear,0.402290016
28667,034712.jpg,1,rear,0.990757406
28668,032520.jpg,2,left,0.992889047
28669,019939.jpg,6,right-front,0.58578521
28670,019348.jpg,3,left-front,0.804647326
28671,030155.jpg,1,rear,0.999944925
28672,027278.jpg,2,left,0.966873169
28673,022073.jpg,2,left,0.999773324
28674,013262.jpg,4,left-rear,0.999819338
28675,019069.jpg,4,left-rear,0.999750316
28676,007921.jpg,0,front,0.991463006
28677,010542.jpg,0,front,0.994415879
28678,013986.jpg,2,left,0.881884515
28679,011541.jpg,1,rear,0.998105884
28680,001946.jpg,3,left-front,0.816774189
28681,031314.jpg,3,left-front,0.997477472
28682,031463.jpg,4,left-rear,0.990055442
28683,034003.jpg,3,left-front,0.848741949
28684,028399.jpg,6,right-front,0.986424387
28685,022081.jpg,1,rear,0.999781072
28686,010053.jpg,0,front,0.99667263
28687,003175.jpg,7,right-rear,0.965014637
28688,005448.jpg,4,left-rear,0.786932588
28689,028972.jpg,6,right-front,0.986829817
28690,018968.jpg,4,left-rear,0.991505802
28691,024040.jpg,3,left-front,0.753219545
28692,036345.jpg,4,left-rear,0.999927044
28693,007037.jpg,0,front,0.99579227
28694,024922.jpg,0,front,0.631369233
28695,034224.jpg,4,left-rear,0.992705882
28696,015903.jpg,3,left-front,0.953684628
28697,003352.jpg,6,right-front,0.998993814
28698,032862.jpg,0,front,0.967274725
28699,020818.jpg,4,left-rear,0.920886278
28700,025895.jpg,4,left-rear,0.618831038
28701,023839.jpg,0,front,0.960510612
28702,002883.jpg,0,front,0.530261517
28703,021045.jpg,2,left,0.999859452
28704,031412.jpg,6,right-front,0.999340236
28705,031290.jpg,6,right-front,0.668123424
28706,014211.jpg,4,left-rear,0.999961615
28707,021143.jpg,2,left,0.997585893
28708,022931.jpg,3,left-front,0.990386248
28709,010133.jpg,0,front,0.999709547
28710,005977.jpg,3,left-front,0.975127578
28711,017846.jpg,1,rear,0.999834895
28712,008739.jpg,4,left-rear,0.987296343
28713,004438.jpg,3,left-front,0.995809197
28714,012723.jpg,7,right-rear,0.761307657
28715,031765.jpg,1,rear,0.728744686
28716,001378.jpg,4,left-rear,0.998038113
28717,024896.jpg,3,left-front,0.976407409
28718,034126.jpg,1,rear,0.999941349
28719,024179.jpg,5,right,0.959454119
28720,023835.jpg,1,rear,0.999976039
28721,030046.jpg,4,left-rear,0.999403715
28722,005523.jpg,0,front,0.999862075
28723,008117.jpg,4,left-rear,0.7863819
28724,029895.jpg,6,right-front,0.513308465
28725,025443.jpg,3,left-front,0.978181899
28726,000012.jpg,3,left-front,0.548099101
28727,031575.jpg,1,rear,0.993335009
28728,009309.jpg,0,front,0.90059185
28729,018897.jpg,6,right-front,0.999853015
28730,010609.jpg,0,front,0.999808371
28731,024965.jpg,0,front,0.836226761
28732,018159.jpg,1,rear,0.998600304
28733,013483.jpg,4,left-rear,0.994016886
28734,021366.jpg,3,left-front,0.990681648
28735,013684.jpg,6,right-front,0.955897748
28736,012798.jpg,0,front,0.764135659
28737,022451.jpg,3,left-front,0.996889651
28738,023749.jpg,3,left-front,0.984682858
28739,031008.jpg,0,front,0.998826563
28740,001472.jpg,1,rear,0.999638438
28741,015032.jpg,1,rear,0.997792125
28742,007840.jpg,1,rear,0.997778714
28743,021495.jpg,2,left,0.999955058
28744,027054.jpg,2,left,0.656736493
28745,028513.jpg,1,rear,0.999114335
28746,012830.jpg,7,right-rear,0.645610154
28747,028528.jpg,3,left-front,0.884274483
28748,029143.jpg,1,rear,0.620919585
28749,011130.jpg,0,front,0.944825113
28750,003552.jpg,4,left-rear,0.998233318
28751,000014.jpg,6,right-front,0.993042946
28752,023952.jpg,3,left-front,0.69318974
28753,015878.jpg,4,left-rear,0.918785214
28754,021228.jpg,4,left-rear,0.953099072
28755,001373.jpg,6,right-front,0.999232292
28756,031455.jpg,3,left-front,0.999934793
28757,010059.jpg,3,left-front,0.997753918
28758,012904.jpg,0,front,0.918779671
28759,010271.jpg,4,left-rear,0.942343473
28760,012095.jpg,1,rear,0.869016707
28761,027788.jpg,1,rear,0.982655525
28762,010867.jpg,4,left-rear,0.919720829
28763,013325.jpg,6,right-front,0.99890399
28764,031640.jpg,6,right-front,0.776059449
28765,008589.jpg,0,front,0.872298181
28766,035268.jpg,0,front,0.983475447
28767,001160.jpg,3,left-front,0.46519962
28768,022292.jpg,4,left-rear,0.998570681
28769,033436.jpg,6,right-front,0.999774873
28770,006941.jpg,6,right-front,0.960670233
28771,015481.jpg,3,left-front,0.994480491
28772,000438.jpg,7,right-rear,0.482749283
28773,026800.jpg,3,left-front,0.997648537
28774,016176.jpg,1,rear,0.999976635
28775,029616.jpg,6,right-front,0.444336236
28776,028995.jpg,3,left-front,0.999881029
